Time,SAT AMDC: 21 Octubre,SAT AMDC: Bomberos Juana Lainez,SAT AMDC: Ciudad Mujer Kennedy,SAT AMDC: Planta Tratamiento Concepción,SAT AMDC: Planta Tratamiento Laureles,SAT AMDC: Planta Tratamiento Picacho,SAT AMDC: UMAPS,_series
2025-09-11 04:30:00+00:00,2.301,3.315,3.718,1.706,1.304,5.423,0.0,A
2025-09-11 04:45:00+00:00,0.0,3.718,0.0,0.0,1.497,10.252,0.0,A
2025-09-11 05:00:00+00:00,0.901,3.412,0.0,2.108,2.108,0.0,0.0,A
2025-09-11 05:15:00+00:00,0.0,1.4,0.0,1.094,2.511,1.4,0.0,A
2025-09-11 05:30:00+00:00,0.0,4.828,0.0,2.108,0.0,1.497,0.0,A
2025-09-11 05:45:00+00:00,0.0,4.619,0.0,0.0,0.0,5.729,0.0,A
2025-09-11 06:00:00+00:00,0.0,2.607,2.012,3.911,0.0,2.012,0.0,A
2025-09-11 06:15:00+00:00,0.0,11.861,0.29,0.0,0.0,9.849,0.0,A
2025-09-11 06:30:00+00:00,0.0,3.412,0.0,0.0,0.0,3.718,0.0,A
2025-09-11 06:45:00+00:00,0.0,3.718,2.012,1.094,0.0,4.925,0.0,A
2025-09-11 07:00:00+00:00,0.0,2.511,0.0,4.619,0.0,6.437,0.0,A
2025-09-11 07:15:00+00:00,0.0,2.704,0.0,0.0,0.805,7.033,0.0,A
2025-09-11 07:30:00+00:00,0.0,1.802,0.0,0.0,0.998,0.0,0.0,A
2025-09-11 07:45:00+00:00,0.0,3.508,0.0,0.402,0.805,4.216,0.0,A
2025-09-11 08:00:00+00:00,0.0,5.633,0.0,1.706,0.0,7.033,0.0,A
2025-09-11 08:15:00+00:00,1.497,2.301,0.0,1.304,0.901,9.543,0.0,A
2025-09-11 08:30:00+00:00,0.0,1.802,0.0,5.118,1.706,2.913,0.0,A
2025-09-11 08:45:00+00:00,0.0,5.633,0.0,3.911,2.012,13.164,0.0,A
2025-09-11 09:00:00+00:00,0.0,1.497,0.0,4.715,2.414,17.3,0.0,A
2025-09-11 09:15:00+00:00,0.0,11.861,0.0,5.23,4.828,17.799,,A
2025-09-11 09:30:00+00:00,0.0,8.546,0.0,1.4,0.0,13.47,,A
2025-09-11 09:45:00+00:00,0.0,0.805,0.0,6.325,0.0,7.129,,A
2025-09-11 10:00:00+00:00,0.0,4.426,0.0,0.901,0.0,9.045,,A
2025-09-11 10:15:00+00:00,0.0,7.033,0.0,0.0,0.0,9.849,,A
2025-09-11 10:30:00+00:00,0.0,2.205,0.29,0.0,0.0,5.922,,A
2025-09-11 10:45:00+00:00,1.899,0.692,0.0,0.0,0.0,13.277,,A
2025-09-11 11:00:00+00:00,0.0,4.925,0.0,0.402,0.0,3.621,,A
2025-09-11 11:15:00+00:00,0.0,6.035,0.0,0.0,1.802,4.619,,A
2025-09-11 11:30:00+00:00,0.0,3.911,0.0,0.0,1.609,7.033,,A
2025-09-11 11:45:00+00:00,2.012,0.998,0.0,0.0,0.998,0.499,,A
2025-09-11 12:00:00+00:00,0.0,1.4,0.0,0.805,0.0,7.532,,A
2025-09-11 12:15:00+00:00,0.499,2.301,0.0,3.814,0.0,5.826,,A
2025-09-11 12:30:00+00:00,2.108,2.108,0.0,1.706,0.0,3.508,0.0,A
2025-09-11 12:45:00+00:00,0.402,4.522,0.0,5.23,0.0,12.36,0.0,A
2025-09-11 13:00:00+00:00,0.0,4.426,3.718,8.948,0.0,7.242,0.0,A
2025-09-11 13:15:00+00:00,0.0,8.642,4.12,1.497,0.692,10.252,0.0,A
2025-09-11 13:30:00+00:00,4.619,2.108,0.0,9.656,0.805,6.035,0.0,A
2025-09-11 13:45:00+00:00,1.304,15.981,6.228,5.826,0.998,13.374,0.0,A
2025-09-11 14:00:00+00:00,2.301,4.023,3.718,6.035,0.0,6.228,0.0,A
2025-09-11 14:15:00+00:00,2.301,6.84,4.216,3.814,3.814,4.925,0.0,A
2025-09-11 14:30:00+00:00,3.009,7.242,2.816,11.459,2.816,4.12,0.0,A
2025-09-11 14:45:00+00:00,5.327,6.63,0.998,7.741,3.911,2.301,0.0,A
2025-09-11 15:00:00+00:00,4.828,6.727,5.118,8.851,6.63,10.058,0.0,A
2025-09-11 15:15:00+00:00,2.816,8.642,2.913,8.739,8.546,6.437,0.0,A
2025-09-11 15:30:00+00:00,0.998,12.569,1.609,9.045,1.094,4.522,0.0,A
2025-09-11 15:45:00+00:00,2.607,13.164,0.998,11.153,0.499,1.304,0.0,A
2025-09-11 16:00:00+00:00,2.816,7.644,3.412,5.23,3.508,5.826,0.0,A
2025-09-11 16:15:00+00:00,1.706,8.047,8.047,5.118,5.922,16.287,0.0,A
2025-09-11 16:30:00+00:00,0.0,9.254,4.12,13.679,5.23,0.0,0.0,A
2025-09-11 16:45:00+00:00,2.301,7.033,8.546,6.534,3.106,0.0,0.0,A
2025-09-11 17:00:00+00:00,1.802,5.23,10.461,5.021,1.802,10.557,0.0,A
2025-09-11 17:15:00+00:00,2.012,10.058,6.035,7.435,3.718,5.52,0.0,A
2025-09-11 17:30:00+00:00,1.497,10.348,7.339,14.484,9.045,0.0,0.0,A
2025-09-11 17:45:00+00:00,5.021,5.23,8.642,7.339,1.4,0.0,0.0,A
2025-09-11 18:00:00+00:00,2.816,17.992,3.621,16.383,6.84,3.911,0.0,A
2025-09-11 18:15:00+00:00,6.63,13.873,12.569,13.679,2.414,1.609,0.0,A
2025-09-11 18:30:00+00:00,5.52,19.811,13.164,7.934,0.0,0.0,0.0,A
2025-09-11 18:45:00+00:00,8.336,9.141,5.327,21.115,6.437,3.412,0.0,A
2025-09-11 19:00:00+00:00,3.621,6.325,10.461,15.788,11.668,4.313,0.0,A
2025-09-11 19:15:00+00:00,10.557,19.103,11.861,14.371,7.838,0.0,0.0,A
2025-09-11 19:30:00+00:00,6.84,13.969,7.242,5.423,10.557,1.4,0.0,A
2025-09-11 19:45:00+00:00,7.838,12.07,6.437,14.886,10.058,1.094,10.654,A
2025-09-11 20:00:00+00:00,6.132,8.336,5.633,6.228,17.494,0.998,12.971,A
2025-09-11 20:15:00+00:00,1.706,5.423,6.035,6.936,9.045,4.522,13.47,A
2025-09-11 20:30:00+00:00,4.715,12.569,7.644,8.143,4.925,0.0,4.715,A
2025-09-11 20:45:00+00:00,6.727,10.96,3.718,4.023,4.313,2.414,10.557,A
2025-09-11 21:00:00+00:00,2.414,11.362,6.228,18.701,3.718,0.0,5.922,A
2025-09-11 21:15:00+00:00,9.849,8.739,5.922,6.228,6.035,0.0,10.058,A
2025-09-11 21:30:00+00:00,4.023,5.327,3.621,7.838,1.706,0.0,5.021,A
2025-09-11 21:45:00+00:00,4.12,3.219,0.805,2.301,1.207,0.0,3.412,A
2025-09-11 22:00:00+00:00,3.106,7.339,4.522,2.607,5.423,0.0,3.412,A
2025-09-11 22:15:00+00:00,1.304,6.035,2.607,0.595,2.205,0.0,7.435,A
2025-09-11 22:30:00+00:00,1.706,12.167,0.0,4.023,1.706,0.0,2.012,A
2025-09-11 22:45:00+00:00,3.219,7.934,1.706,5.633,2.704,0.0,6.936,A
2025-09-11 23:00:00+00:00,2.816,6.936,1.304,1.899,0.499,0.0,0.595,A
2025-09-11 23:15:00+00:00,4.715,6.132,0.402,1.304,1.497,0.0,5.922,A
2025-09-11 23:30:00+00:00,1.706,3.911,0.0,2.816,0.0,0.0,0.0,A
2025-09-11 23:45:00+00:00,1.899,4.522,3.315,2.511,3.106,0.0,0.998,A
2025-09-12 00:00:00+00:00,1.706,5.729,0.499,0.998,0.499,0.0,0.0,A
2025-09-12 00:15:00+00:00,7.838,6.84,3.508,2.414,0.595,0.0,3.009,A
2025-09-12 00:30:00+00:00,0.0,9.849,6.936,4.828,1.497,0.402,1.207,A
2025-09-12 00:45:00+00:00,0.692,5.52,7.838,2.012,0.0,0.402,0.0,A
2025-09-12 01:00:00+00:00,0.0,0.901,2.607,0.0,0.0,0.0,0.0,A
2025-09-12 01:15:00+00:00,1.094,4.313,3.508,4.715,0.0,0.0,0.0,A
2025-09-12 01:30:00+00:00,0.0,1.207,3.219,5.118,0.0,0.0,0.0,A
2025-09-12 01:45:00+00:00,1.207,3.219,1.706,0.595,0.0,0.0,0.0,A
2025-09-12 02:00:00+00:00,0.0,0.805,2.704,1.497,0.0,0.0,0.0,A
2025-09-12 02:15:00+00:00,4.522,3.508,1.802,7.435,0.0,0.0,0.0,A
2025-09-12 02:30:00+00:00,0.901,2.108,2.816,2.012,0.595,0.0,4.12,A
2025-09-12 02:45:00+00:00,3.412,4.313,0.0,0.0,2.913,0.0,0.0,A
2025-09-12 03:00:00+00:00,0.0,8.449,2.913,8.851,0.0,0.0,3.412,A
2025-09-12 03:15:00+00:00,0.0,3.621,2.704,0.0,1.207,0.0,0.901,A
2025-09-12 03:30:00+00:00,0.0,3.911,0.805,3.508,0.0,0.0,2.511,A
2025-09-12 03:45:00+00:00,4.828,1.899,0.0,0.595,0.0,3.219,0.0,A
2025-09-12 04:00:00+00:00,1.207,6.035,0.0,2.816,0.901,0.499,0.0,A
2025-09-12 04:15:00+00:00,0.0,4.12,3.814,3.106,1.899,1.802,0.0,A
2025-09-12 04:30:00+00:00,0.0,0.0,6.936,0.805,0.0,7.644,0.0,A
2025-09-12 04:45:00+00:00,0.0,1.899,0.0,0.0,0.0,7.532,0.0,A
2025-09-12 05:00:00+00:00,0.0,1.497,4.12,0.0,0.0,4.12,0.0,A
2025-09-12 05:15:00+00:00,3.412,1.497,6.534,0.0,0.0,4.925,0.0,A
2025-09-12 05:30:00+00:00,1.899,0.0,1.094,0.0,0.0,5.021,0.0,A
2025-09-12 05:45:00+00:00,0.0,0.29,3.508,0.692,0.0,0.998,0.0,A
2025-09-12 06:00:00+00:00,0.0,0.595,1.4,0.0,0.0,3.508,0.0,A
2025-09-12 06:15:00+00:00,0.901,0.0,0.0,0.0,0.0,7.838,0.0,A
2025-09-12 06:30:00+00:00,2.108,3.106,0.595,0.0,0.0,0.0,0.0,A
2025-09-12 06:45:00+00:00,0.0,1.497,0.0,0.0,0.0,0.0,0.0,A
2025-09-12 07:00:00+00:00,2.913,0.0,0.0,0.0,0.0,0.0,0.0,A
2025-09-12 07:15:00+00:00,0.0,3.621,0.0,0.0,0.0,0.0,0.0,A
2025-09-12 07:30:00+00:00,0.0,4.522,0.0,0.0,0.0,0.0,0.0,A
2025-09-12 07:45:00+00:00,1.304,2.205,0.0,0.998,0.0,0.0,0.0,A
2025-09-12 08:00:00+00:00,3.315,0.998,0.0,1.497,0.0,0.0,0.0,A
2025-09-12 08:15:00+00:00,0.692,1.899,0.0,0.0,0.0,0.0,0.0,A
2025-09-12 08:30:00+00:00,0.0,0.0,0.0,3.911,0.0,1.304,0.0,A
2025-09-12 08:45:00+00:00,0.0,3.718,0.0,0.692,0.0,0.402,0.0,A
2025-09-12 09:00:00+00:00,0.0,1.497,2.913,0.0,0.0,2.012,0.0,A
2025-09-12 09:15:00+00:00,0.0,1.899,0.692,2.301,0.0,0.0,0.0,A
2025-09-12 09:30:00+00:00,0.0,2.301,0.0,2.012,0.0,0.0,0.0,A
2025-09-12 09:45:00+00:00,0.692,0.0,2.511,0.0,0.0,0.0,0.0,A
2025-09-12 10:00:00+00:00,0.0,5.021,0.0,0.0,0.0,0.0,0.0,A
2025-09-12 10:15:00+00:00,0.998,0.595,0.0,4.619,0.0,3.009,,A
2025-09-12 10:30:00+00:00,0.0,9.849,0.0,2.607,0.0,5.021,,A
2025-09-12 10:45:00+00:00,0.0,7.644,0.0,0.0,0.0,3.911,,A
2025-09-12 11:00:00+00:00,0.0,2.108,0.0,0.595,0.0,7.934,,A
2025-09-12 11:15:00+00:00,0.0,1.609,0.0,0.0,0.0,8.642,,A
2025-09-12 11:30:00+00:00,0.0,2.913,0.0,0.0,0.0,4.313,,A
2025-09-12 11:45:00+00:00,0.0,3.009,0.0,0.0,0.0,4.715,,A
2025-09-12 12:00:00+00:00,2.301,1.497,0.0,0.402,0.0,7.741,,A
2025-09-12 12:15:00+00:00,0.0,0.901,0.0,0.0,0.0,5.23,,A
2025-09-12 12:30:00+00:00,0.0,0.805,0.0,0.499,0.0,9.35,0.0,A
2025-09-12 12:45:00+00:00,0.0,2.816,0.0,0.0,0.0,8.047,0.0,A
2025-09-12 13:00:00+00:00,0.0,5.327,0.0,1.4,0.901,3.911,0.0,A
2025-09-12 13:15:00+00:00,0.0,4.715,0.0,2.607,0.692,2.816,0.0,A
2025-09-12 13:30:00+00:00,0.0,5.922,1.609,6.437,0.901,3.009,0.0,A
2025-09-12 13:45:00+00:00,0.595,2.012,0.0,5.633,0.692,4.12,0.0,A
2025-09-12 14:00:00+00:00,0.692,6.936,2.108,3.009,3.315,6.228,0.0,A
2025-09-12 14:15:00+00:00,1.207,5.729,0.0,7.532,4.715,0.0,0.0,A
2025-09-12 14:30:00+00:00,0.0,11.668,1.609,5.118,4.619,2.205,0.0,A
2025-09-12 14:45:00+00:00,0.0,7.934,0.0,3.911,5.826,2.414,0.0,A
2025-09-12 15:00:00+00:00,2.607,7.129,3.009,1.207,2.108,2.301,0.0,A
2025-09-12 15:15:00+00:00,0.805,10.155,3.508,9.543,5.52,6.63,0.0,A
2025-09-12 15:30:00+00:00,0.0,5.423,0.0,9.254,2.704,6.84,0.0,A
2025-09-12 15:45:00+00:00,1.4,8.047,0.29,1.4,5.327,0.0,0.0,A
2025-09-12 16:00:00+00:00,0.0,5.826,2.414,11.957,8.24,6.035,0.0,A
2025-09-12 16:15:00+00:00,0.0,6.936,5.021,3.621,4.12,7.838,0.0,A
2025-09-12 16:30:00+00:00,3.106,4.216,0.692,12.666,5.118,5.118,0.0,A
2025-09-12 16:45:00+00:00,0.0,4.426,7.741,1.706,9.141,3.911,0.0,A
2025-09-12 17:00:00+00:00,0.998,9.946,3.718,8.642,8.851,3.009,0.0,A
2025-09-12 17:15:00+00:00,2.607,6.325,10.96,12.167,2.108,6.84,0.0,A
2025-09-12 17:30:00+00:00,2.414,9.141,5.922,4.522,2.607,10.557,0.0,A
2025-09-12 17:45:00+00:00,2.012,6.325,8.24,7.339,5.118,8.24,0.0,A
2025-09-12 18:00:00+00:00,1.706,2.301,7.129,4.522,1.609,9.543,,A
2025-09-12 18:15:00+00:00,6.534,5.826,6.228,2.108,4.12,2.913,,A
2025-09-12 18:30:00+00:00,16.785,8.24,8.642,3.315,3.621,4.216,,A
2025-09-12 18:45:00+00:00,7.242,7.129,4.522,5.118,5.021,0.901,,A
2025-09-12 19:00:00+00:00,10.557,14.275,2.816,10.155,7.644,1.207,,A
2025-09-12 19:15:00+00:00,7.129,12.263,8.336,5.826,0.595,0.0,,A
2025-09-12 19:30:00+00:00,6.132,11.668,0.998,7.339,7.242,1.094,,A
2025-09-12 19:45:00+00:00,5.633,10.75,7.242,7.033,16.093,0.901,,A
2025-09-12 20:00:00+00:00,3.508,7.339,7.741,13.567,13.969,3.009,,A
2025-09-12 20:15:00+00:00,7.339,6.534,2.704,2.414,5.729,1.899,,A
2025-09-12 20:30:00+00:00,4.715,5.729,2.913,15.08,2.205,0.595,,A
2025-09-12 20:45:00+00:00,1.497,10.863,4.925,4.925,6.228,6.437,,A
2025-09-12 21:00:00+00:00,4.216,11.957,4.313,2.511,3.911,3.508,,A
2025-09-12 21:15:00+00:00,8.336,11.362,11.459,8.739,6.132,0.901,,A
2025-09-12 21:30:00+00:00,3.009,10.058,12.762,5.633,2.816,2.012,,A
2025-09-12 21:45:00+00:00,6.63,9.045,4.023,4.023,1.706,0.499,0.0,A
2025-09-12 22:00:00+00:00,6.63,21.517,9.141,7.033,3.718,3.412,0.0,A
2025-09-12 22:15:00+00:00,4.023,8.642,3.315,5.23,13.374,2.607,0.0,A
2025-09-12 22:30:00+00:00,4.828,8.24,4.828,3.718,6.84,1.497,0.0,A
2025-09-12 22:45:00+00:00,2.913,5.327,5.327,5.118,7.435,2.704,0.0,A
2025-09-12 23:00:00+00:00,2.108,8.143,1.094,4.023,4.426,0.805,0.0,A
2025-09-12 23:15:00+00:00,0.0,4.426,0.0,1.609,1.706,0.0,0.0,A
2025-09-12 23:30:00+00:00,1.4,5.826,1.207,2.913,4.619,0.0,0.0,A
2025-09-12 23:45:00+00:00,0.0,6.84,1.802,0.29,2.012,0.0,0.0,A
2025-09-13 00:00:00+00:00,0.998,4.313,0.0,1.802,1.609,0.0,0.0,A
2025-09-13 00:15:00+00:00,0.901,1.497,1.609,3.718,0.0,0.0,0.0,A
2025-09-13 00:30:00+00:00,2.205,1.094,2.012,1.706,2.012,0.0,0.0,A
2025-09-13 00:45:00+00:00,1.304,3.009,0.901,1.304,1.706,0.0,0.0,A
2025-09-13 01:00:00+00:00,0.0,3.621,0.402,1.207,0.0,0.0,0.0,A
2025-09-13 01:15:00+00:00,0.29,0.805,0.0,0.0,0.0,0.0,0.0,A
2025-09-13 01:30:00+00:00,1.094,0.901,0.0,0.0,0.901,0.0,0.0,A
2025-09-13 01:45:00+00:00,0.0,2.108,2.414,0.0,0.0,0.0,0.0,A
2025-09-13 02:00:00+00:00,0.0,4.216,0.0,3.106,0.0,0.0,0.0,A
2025-09-13 02:15:00+00:00,0.901,1.094,0.0,2.414,0.0,0.0,0.0,A
2025-09-13 02:30:00+00:00,2.301,3.219,0.0,0.0,0.0,0.901,0.0,A
2025-09-13 02:45:00+00:00,0.0,3.106,0.0,1.304,0.0,0.0,0.0,A
2025-09-13 03:00:00+00:00,2.301,0.901,0.0,2.301,0.0,0.0,0.0,A
2025-09-13 03:15:00+00:00,1.497,1.4,0.0,3.911,0.595,0.901,0.0,A
2025-09-13 03:30:00+00:00,0.692,2.108,2.108,3.508,0.692,0.0,0.0,A
2025-09-13 03:45:00+00:00,0.0,4.619,0.595,1.802,0.0,0.0,0.0,A
2025-09-13 04:00:00+00:00,0.402,2.205,1.497,0.0,0.0,0.0,0.0,A
2025-09-13 04:15:00+00:00,0.901,4.216,0.0,5.52,0.0,0.0,0.0,A
2025-09-13 04:30:00+00:00,0.499,0.402,0.0,1.4,0.0,0.0,0.0,A
2025-09-13 04:45:00+00:00,0.0,5.729,0.0,0.0,0.0,0.0,0.0,A
2025-09-13 05:00:00+00:00,0.595,1.094,0.0,5.633,0.0,0.0,0.0,A
2025-09-13 05:15:00+00:00,0.0,0.0,0.0,2.108,0.0,1.497,0.0,A
2025-09-13 05:30:00+00:00,0.0,0.0,0.0,4.522,0.0,2.704,0.0,A
2025-09-13 05:45:00+00:00,0.0,2.704,0.0,0.0,0.0,5.423,0.0,A
2025-09-13 06:00:00+00:00,4.12,0.805,0.0,0.692,1.304,4.313,0.0,A
2025-09-13 06:15:00+00:00,2.301,0.499,0.0,4.828,0.0,7.339,0.0,A
2025-09-13 06:30:00+00:00,0.901,0.29,0.0,1.094,0.0,3.814,0.0,A
2025-09-13 06:45:00+00:00,0.0,3.009,0.0,0.0,0.901,5.327,0.0,A
2025-09-13 07:00:00+00:00,1.4,2.301,0.0,3.106,0.0,8.642,0.0,A
2025-09-13 07:15:00+00:00,0.0,2.913,0.0,0.595,0.0,3.621,0.0,A
2025-09-13 07:30:00+00:00,0.0,1.706,0.0,0.0,0.0,3.106,0.0,A
2025-09-13 07:45:00+00:00,0.0,3.315,0.0,0.0,0.0,6.727,0.0,A
2025-09-13 08:00:00+00:00,0.901,1.094,0.0,3.718,0.0,4.426,0.0,A
2025-09-13 08:15:00+00:00,0.0,1.609,0.0,2.205,0.0,4.023,0.0,A
2025-09-13 08:30:00+00:00,0.998,0.0,0.0,0.0,0.0,4.522,0.0,A
2025-09-13 08:45:00+00:00,0.0,0.402,0.0,0.0,0.0,5.633,0.0,A
2025-09-13 09:00:00+00:00,0.692,0.998,0.0,0.0,0.0,4.522,0.0,A
2025-09-13 09:15:00+00:00,1.304,0.805,0.0,1.207,0.0,0.0,0.0,A
2025-09-13 09:30:00+00:00,0.692,0.29,0.0,1.802,0.0,0.0,0.0,A
2025-09-13 09:45:00+00:00,0.0,0.998,0.0,3.621,0.0,0.0,0.0,A
2025-09-13 10:00:00+00:00,0.499,0.0,0.0,0.0,0.0,0.0,,A
2025-09-13 10:15:00+00:00,0.0,1.304,0.0,2.108,0.0,1.4,,A
2025-09-13 10:30:00+00:00,0.0,0.0,0.0,0.901,0.0,0.0,,A
2025-09-13 10:45:00+00:00,0.0,0.0,1.899,0.0,0.998,4.12,,A
2025-09-13 11:00:00+00:00,0.0,6.325,0.0,0.0,0.901,0.0,,A
2025-09-13 11:15:00+00:00,0.0,1.094,0.0,0.0,0.0,0.0,,A
2025-09-13 11:30:00+00:00,0.0,2.205,0.0,0.0,0.0,0.0,,A
2025-09-13 11:45:00+00:00,0.0,1.497,0.0,2.704,0.0,0.0,,A
2025-09-13 12:00:00+00:00,0.0,4.023,0.0,1.802,0.0,0.0,,A
2025-09-13 12:15:00+00:00,0.0,0.998,0.0,0.0,0.0,0.0,,A
2025-09-13 12:30:00+00:00,0.0,0.29,0.0,0.0,0.0,0.0,,A
2025-09-13 12:45:00+00:00,0.0,1.304,0.0,3.106,0.0,0.0,0.0,A
2025-09-13 13:00:00+00:00,0.0,2.012,0.0,0.692,2.301,0.0,0.0,A
2025-09-13 13:15:00+00:00,0.0,0.402,0.0,0.0,1.094,2.607,0.0,A
2025-09-13 13:30:00+00:00,0.0,5.633,2.205,2.301,2.012,2.012,0.0,A
2025-09-13 13:45:00+00:00,0.0,4.619,2.913,0.692,2.704,0.692,0.0,A
2025-09-13 14:00:00+00:00,0.0,5.021,4.522,1.4,5.23,0.0,0.0,A
2025-09-13 14:15:00+00:00,0.0,1.899,4.426,0.29,3.315,1.207,0.0,A
2025-09-13 14:30:00+00:00,0.0,4.828,1.706,5.633,3.508,0.0,0.0,A
2025-09-13 14:45:00+00:00,0.0,8.739,2.108,7.129,2.012,0.0,0.0,A
2025-09-13 15:00:00+00:00,0.0,4.313,2.301,1.497,5.327,0.0,0.0,A
2025-09-13 15:15:00+00:00,0.0,5.021,3.219,5.729,3.621,0.0,0.0,A
2025-09-13 15:30:00+00:00,0.0,5.633,1.4,6.132,0.402,4.023,0.0,A
2025-09-13 15:45:00+00:00,4.619,6.035,3.219,5.826,0.0,2.816,0.0,A
2025-09-13 16:00:00+00:00,0.0,3.412,3.621,4.619,1.4,7.644,0.0,A
2025-09-13 16:15:00+00:00,2.012,3.009,1.304,9.254,2.301,6.727,0.0,A
2025-09-13 16:30:00+00:00,0.0,6.228,4.426,12.971,4.619,2.414,0.0,A
2025-09-13 16:45:00+00:00,0.0,1.094,3.718,1.207,7.644,0.805,0.0,A
2025-09-13 17:00:00+00:00,3.508,9.045,4.925,1.497,12.875,2.913,0.0,A
2025-09-13 17:15:00+00:00,0.0,3.106,6.84,10.348,3.814,1.802,0.0,A
2025-09-13 17:30:00+00:00,0.0,0.901,4.522,2.704,1.497,5.23,0.0,A
2025-09-13 17:45:00+00:00,2.012,4.925,3.508,2.012,4.023,0.0,0.0,A
2025-09-13 18:00:00+00:00,1.207,5.52,4.12,8.047,8.948,1.899,0.0,A
2025-09-13 18:15:00+00:00,2.913,4.426,1.094,7.838,13.873,0.0,0.0,A
2025-09-13 18:30:00+00:00,2.816,3.911,4.313,5.52,8.047,2.607,0.0,A
2025-09-13 18:45:00+00:00,2.012,3.315,10.252,6.035,12.762,3.106,0.0,A
2025-09-13 19:00:00+00:00,0.0,8.336,3.911,12.36,6.437,3.009,0.0,A
2025-09-13 19:15:00+00:00,0.402,4.216,2.816,14.484,4.313,1.609,0.0,A
2025-09-13 19:30:00+00:00,0.0,2.301,2.205,10.863,0.998,8.143,0.0,A
2025-09-13 19:45:00+00:00,3.412,9.254,4.023,1.802,0.499,13.969,0.0,A
2025-09-13 20:00:00+00:00,2.913,8.336,4.12,1.094,4.023,2.414,0.0,A
2025-09-13 20:15:00+00:00,1.207,5.922,4.715,11.459,3.315,7.242,0.0,A
2025-09-13 20:30:00+00:00,6.936,4.12,10.155,5.729,3.814,3.009,0.0,A
2025-09-13 20:45:00+00:00,5.423,5.327,3.911,3.219,4.715,4.216,0.0,A
2025-09-13 21:00:00+00:00,1.094,7.339,2.108,4.522,5.52,1.899,0.0,A
2025-09-13 21:15:00+00:00,2.205,10.96,9.045,1.609,1.094,4.426,0.0,A
2025-09-13 21:30:00+00:00,0.0,5.118,2.414,6.84,3.814,6.035,0.0,A
2025-09-13 21:45:00+00:00,3.009,8.24,4.023,8.642,6.228,2.414,0.0,A
2025-09-13 22:00:00+00:00,5.423,3.911,2.607,7.033,7.934,0.998,0.0,A
2025-09-13 22:15:00+00:00,1.609,3.508,1.497,6.228,0.0,1.706,0.0,A
2025-09-13 22:30:00+00:00,0.901,6.325,1.207,7.644,1.802,0.998,0.0,A
2025-09-13 22:45:00+00:00,2.108,4.12,2.607,4.925,1.899,2.704,0.0,A
2025-09-13 23:00:00+00:00,0.0,4.619,0.998,3.315,4.023,1.207,0.901,A
2025-09-13 23:15:00+00:00,0.0,6.534,0.0,9.141,0.29,0.0,4.023,A
2025-09-13 23:30:00+00:00,3.009,10.348,4.023,5.118,17.992,0.0,0.0,A
2025-09-13 23:45:00+00:00,2.205,5.423,1.802,0.402,0.998,0.0,7.838,A
2025-09-14 00:00:00+00:00,8.449,7.934,5.922,4.216,6.936,0.0,22.128,A
2025-09-14 00:15:00+00:00,5.021,3.508,3.508,12.762,15.981,0.402,4.522,A
2025-09-14 00:30:00+00:00,0.0,4.12,1.899,1.609,2.816,4.023,1.706,A
2025-09-14 00:45:00+00:00,0.0,10.058,8.739,3.412,5.633,0.0,0.0,A
2025-09-14 01:00:00+00:00,2.816,9.656,4.925,3.718,4.619,1.207,0.0,A
2025-09-14 01:15:00+00:00,1.4,6.936,2.913,3.009,6.035,0.998,0.0,A
2025-09-14 01:30:00+00:00,1.304,7.033,1.609,2.012,1.304,1.094,0.0,A
2025-09-14 01:45:00+00:00,0.901,8.143,4.715,1.497,1.4,3.219,0.0,A
2025-09-14 02:00:00+00:00,1.497,11.957,3.911,3.718,2.205,8.143,0.0,A
2025-09-14 02:15:00+00:00,1.094,5.633,0.692,3.508,3.718,15.578,0.0,A
2025-09-14 02:30:00+00:00,0.0,5.021,0.0,4.619,3.315,8.948,2.511,A
2025-09-14 02:45:00+00:00,2.414,4.925,2.108,5.327,1.802,10.252,0.0,A
2025-09-14 03:00:00+00:00,0.0,2.414,4.715,0.0,2.607,12.971,0.0,A
2025-09-14 03:15:00+00:00,0.0,6.132,0.0,2.913,0.0,2.012,0.0,A
2025-09-14 03:30:00+00:00,0.0,7.644,2.108,0.692,0.0,7.741,0.0,A
2025-09-14 03:45:00+00:00,0.0,2.704,2.205,2.108,0.0,4.522,0.0,A
2025-09-14 04:00:00+00:00,0.0,5.922,0.998,1.706,0.0,6.325,0.0,A
2025-09-14 04:15:00+00:00,0.0,0.805,1.094,1.094,0.595,0.0,0.0,A
2025-09-14 04:30:00+00:00,0.0,2.704,0.0,0.0,1.899,1.609,0.0,A
2025-09-14 04:45:00+00:00,0.0,0.0,0.998,1.899,0.692,0.0,0.0,A
2025-09-14 05:00:00+00:00,0.0,3.621,0.499,0.0,0.0,1.802,0.0,A
2025-09-14 05:15:00+00:00,0.0,0.998,0.0,0.0,0.0,4.426,0.0,A
2025-09-14 05:30:00+00:00,0.0,4.426,0.0,0.0,0.0,3.814,0.0,A
2025-09-14 05:45:00+00:00,0.0,5.118,0.0,0.0,0.0,2.704,0.0,A
2025-09-14 06:00:00+00:00,0.0,4.023,0.0,5.23,4.12,3.718,0.0,A
2025-09-14 06:15:00+00:00,0.0,1.207,0.0,9.35,0.0,3.911,0.0,A
2025-09-14 06:30:00+00:00,0.0,3.219,0.0,1.497,3.718,1.609,0.0,A
